"","y","z"
"2956",0,1
"2957",0,1
"2958",4.97579658318056,1
"2959",0,1
"2960",0,1
"2961",0,1
"2962",0,1
"2963",0,1
"2964",0,1
"2965",0,1
"2966",0,1
"2967",0,1
"2968",0,1
"2969",4.79065911425225,1
"2970",0,1
"2971",0,1
"2972",0,1
"2973",4.9144233522266,1
"2974",4.92646257506761,1
"2975",0,1
"2976",2.87142594202412,1
"2977",0,1
"2978",0,1
"2979",0,1
"2980",3.21663500370387,1
"2981",0,1
"2982",0,1
"2983",0,1
"2984",5.37935116779392,1
"2985",0,1
"2986",5.16467422468367,1
"2987",0,1
"2988",5.0322068671231,1
"2989",0,1
"2990",0,1
"2991",0,1
"2992",2.81735119582793,1
"2993",0,1
"2994",4.85165723011872,1
"2995",0,1
"2996",0,1
"2997",0,1
"2998",0,1
"2999",0,1
"3000",4.65850250513819,1
"3001",5.04393757880977,1
"3002",0,1
"3003",5.07051535296211,1
"3004",0,1
"3005",0,1
"3006",5.45561073155543,1
"3007",0,1
"3008",0,1
"3009",4.53700242327985,1
"3010",4.77003537954158,1
"3011",0,1
"3012",0,1
"3013",2.75410857807665,1
"3014",0,1
"3015",0,1
"3016",4.77643159035641,1
"3017",0,1
"3018",0,1
"3019",5.30239120626843,1
"3020",0,1
"3021",3.54786497988385,1
"3022",4.86449244908267,1
"3023",0,1
"3024",5.6985080719671,1
"3025",0,1
"3026",0,1
"3027",0,1
"3028",0,1
"3029",0,1
"3030",0,1
"3031",0,1
"3032",0,1
"3033",4.62995351632644,1
"3034",0,1
"3035",0,1
"3036",0,1
"3037",0,1
"3038",5.079559046212,1
"3039",5.0814297568342,1
"3040",0,1
"3041",0,1
"3042",0,1
"3043",0,1
"3044",3.04569892303509,1
"3045",0,1
"3046",0,1
"3047",0,1
"3048",0,1
"3049",0,1
"3050",0,1
"3051",2.58667994084912,1
"3052",0,1
"3053",0,1
"3054",0,1
"3055",0,1
"3056",0,1
"3057",5.06686284477842,1
"3058",0,1
"3059",4.88054460745344,1
"3060",0,1
"3061",0,1
"3062",3.88271342681787,1
"3063",3.0946295512599,1
"3064",0,1
"3065",0,1
"3066",0,1
"3067",5.30078894080333,1
"3068",5.56639621363255,1
"3069",4.18886550523602,1
"3070",0,1
"3071",0,1
"3072",0,1
"3073",0,1
"3074",0,1
"3075",5.04326327773377,1
"3076",5.48621873699914,1
"3077",0,1
"3078",0,1
"3079",4.93473735632357,1
"3080",0,1
"3081",0,1
"3082",0,1
"3083",4.9014731092021,1
"3084",0,1
"3085",5.01325780323764,1
"3086",0,1
"3087",5.12236797726622,1
"3088",0,1
"3089",0,1
"3090",0,1
"3091",0,1
"3092",2.90344010541812,1
"3093",0,1
"3094",2.9211195109251,1
"3095",0,1
"3096",0,1
"3097",0,1
"3098",0,1
"3099",0,1
"3100",0,1
"3101",0,1
"3102",0,1
"3103",0,1
"3104",4.75690724152642,1
"3105",0,1
"3106",0,1
"3107",4.78077939775209,1
"3108",4.70512103036184,1
"3109",0,1
"3110",0,1
"3111",0,1
"3112",0,1
"3113",0,1
"3114",5.24006643936517,1
"3115",0,1
"3116",5.34824055448132,1
"3117",0,1
"3118",3.18425099272711,1
"3119",0,1
"3120",0,1
"3121",0,1
"3122",0,1
"3123",0,1
"3124",5.09846138487098,1
"3125",0,1
"3126",0,1
"3127",4.49512347467802,1
"3128",0,1
"3129",4.41384597081896,1
"3130",0,1
"3131",0,1
"3132",5.15778179157571,1
"3133",3.36848213970753,1
"3134",0,1
"3135",3.49704960128859,1
"3136",0,1
"3137",4.6729215800035,1
"3138",4.49335363465554,1
"3139",0,1
"3140",0,1
"3141",0,1
"3142",0,1
"3143",0,1
"3144",5.14700866194055,1
"3145",0,1
"3146",4.85442261550671,1
"3147",0,1
"3148",0,1
"3149",3.55870049165603,1
"3150",0,1
"3151",5.51474733672847,1
"3152",0,1
"3153",0,1
"3154",0,1
"3155",0,1
"3156",3.20387426713759,1
"3157",0,1
"3158",5.24636895592653,1
"3159",0,1
"3160",4.71602297091084,1
"3161",5.03914812243339,1
"3162",2.73786603857295,1
"3163",0,1
"3164",0,1
"3165",0,1
"3166",0,1
"3167",0,1
"3168",0,1
"3169",0,1
"3170",0,1
"3171",0,1
"3172",0,1
"3173",0,1
"3174",5.14081118929597,1
"3175",0,1
"3176",0,1
"3177",0,1
"3178",4.8338414465047,1
"3179",0,1
"3180",4.99710958973892,1
"3181",0,1
"3182",0,1
"3183",0,1
"3184",0,1
"3185",0,1
"3186",3.22839293989726,1
"3187",0,1
"3188",0,1
"3189",0,1
"3190",0,1
"3191",0,1
"3192",0,1
"3193",0,1
"3194",0,1
"3195",0,1
"3196",0,1
"3197",4.86128645170032,1
"3198",0,1
"3199",0,1
"3200",0,1
"3201",0,1
"3202",2.72273372557494,1
"3203",0,1
"3204",0,1
"3205",0,1
"3206",0,1
"3207",4.76796314762218,1
"3208",4.90958525855379,1
"3209",5.30924679660177,1
"3210",4.97911174852905,1
"3211",0,1
"3212",5.34591592512827,1
"3213",0,1
"3214",0,1
"3215",0,1
"3216",0,1
"3217",0,1
"3218",0,1
"3219",4.93603689076985,1
"3220",0,1
"3221",0,1
"3222",4.99500922820526,1
"3223",0,1
"3224",0,1
"3225",0,1
"3226",0,1
"3227",0,1
"3228",0,1
"3229",5.40311755251849,1
"3230",4.75876765703497,1
"3231",5.60757284982682,1
"3232",4.69409436576889,1
"3233",4.93453230260742,1
"3234",0,1
"3235",0,1
"3236",4.91283952158053,1
"3237",0,1
"3238",5.04873239902609,1
"3239",4.68042982254996,1
"3240",0,1
"3241",0,1
"3242",0,1
"3243",0,1
"3244",0,1
"3245",0,1
"3246",3.27402337486306,1
"3247",0,1
"3248",0,1
"3249",3.18852272690335,1
"3250",4.98683734794315,1
"3251",0,1
"3252",2.60594703044232,1
"3253",0,1
"3254",0,1
"3255",0,1
"3256",0,1
"3257",0,1
"3258",5.21069065044658,1
"3259",0,1
"3260",0,1
"3261",0,1
"3262",5.1772154402151,1
"3263",4.76979889121373,1
"3264",0,1
"3265",0,1
"3266",0,1
"3267",0,1
"3268",0,1
"3269",3.50422943419599,1
"3270",5.19647108000689,1
"3271",0,1
"3272",4.70100453469276,1
"3273",4.9177603211222,1
"3274",0,1
"3275",0,1
"3276",0,1
"3277",5.23594385817609,1
"3278",0,1
"3279",0,1
"3280",0,1
"3281",0,1
"3282",0,1
"3283",0,1
"3284",5.36441935068044,1
"3285",0,1
"3286",5.34434957782273,1
"3287",0,1
"3288",0,1
"3289",0,1
"3290",0,1
"3291",0,1
"3292",0,1
"3293",3.2073287454782,1
"3294",0,1
"3295",0,1
"3296",0,1
"3297",0,1
"3298",0,1
"3299",5.40614999927728,1
"3300",0,1
"3301",0,1
"3302",2.85395994340019,1
"3303",0,1
"3304",4.9312874595348,1
"3305",0,1
"3306",4.73321707187245,1
"3307",3.00732411733175,1
"3308",5.33884572679068,1
"3309",5.38082813165628,1
"3310",0,1
"3311",4.51579903145593,1
"3312",0,1
"3313",0,1
"3314",0,1
"3315",0,1
"3316",0,1
"3317",4.90223798705194,1
"3318",3.26561264613987,1
"3319",0,1
"3320",0,1
"3321",5.62981093947489,1
"3322",0,1
"3323",0,1
"3324",0,1
"3325",4.95430428291781,1
"3326",0,1
"3327",0,1
"3328",0,1
"3329",0,1
"3330",0,1
"3331",5.26975749852394,1
"3332",5.09798313597238,1
"3333",0,1
"3334",2.91139492115762,1
"3335",5.29906819254842,1
"3336",0,1
"3337",3.10699616393401,1
"3338",4.89544139343346,1
"3339",5.09544446483017,1
"3340",0,1
"3341",0,1
"3342",4.78958349243209,1
"3343",0,1
"3344",0,1
"3345",5.16850131079698,1
"3346",0,1
"3347",0,1
"3348",3.13537593484256,1
"3349",0,1
"3350",0,1
"3351",0,1
"3352",3.70795974906828,1
"3353",3.2298939733364,1
"3354",0,1
"3355",0,1
"3356",0,1
"3357",0,1
"3358",0,1
"3359",0,1
"3360",0,1
"3361",0,1
"3362",0,1
"3363",0,1
"3364",5.36131099398978,1
"3365",3.26468032649503,1
"3366",2.72227436886284,1
"3367",0,1
"3368",0,1
"3369",5.58750552076471,1
"3370",0,1
"3371",4.35070289831406,1
"3372",0,1
"3373",5.0648288336021,1
"3374",0,1
"3375",0,1
"3376",0,1
"3377",0,1
"3378",0,1
"3379",0,1
"3380",0,1
"3381",0,1
"3382",0,1
"3383",0,1
"3384",0,1
"3385",0,1
"3386",0,1
"3387",4.89069768493611,1
"3388",3.20897293651468,1
"3389",0,1
"3390",0,1
"3391",0,1
"3392",0,1
"3393",0,1
"3394",0,1
"3395",0,1
"3396",0,1
"3397",0,1
"3398",0,1
"3399",5.14834171542448,1
"3400",0,1
"3401",5.0029498306555,1
"3402",2.89978187998182,1
"3403",4.77490123340538,1
"3404",0,1
"3405",0,1
"3406",0,1
"3407",4.98551310765879,1
"3408",5.0077263943669,1
"3409",0,1
"3410",2.41429331718937,1
"3411",4.36882905790361,1
"3412",3.23616253286275,1
"3413",0,1
"3414",0,1
"3415",0,1
"3416",4.96880691231343,1
"3417",0,1
"3418",0,1
"3419",0,1
"3420",0,1
"3421",5.15047438655421,1
"3422",0,1
"3423",0,1
"3424",0,1
"3425",0,1
"3426",4.89714423420062,1
"3427",0,1
"3428",0,1
"3429",0,1
"3430",0,1
"3431",3.06368243645826,1
"3432",0,1
"3433",0,1
"3434",5.19416936275578,1
"3435",0,1
"3436",0,1
"3437",0,1
"3438",0,1
"3439",0,1
"3440",5.58972903481197,1
"3441",0,1
"3442",4.84007106570706,1
"3443",5.21707801383359,1
"3444",0,1
"3445",0,1
"3446",0,1
"3447",0,1
"3448",0,1
"3449",4.97456230390484,1
"3450",5.03799103290235,1
"3451",0,1
"3452",0,1
"3453",0,1
"3454",0,1
"3455",0,1
"3456",0,1
"3457",5.15790521230312,1
"3458",0,1
"3459",2.72156472062846,1
"3460",0,1
"3461",0,1
"3462",5.47183461440871,1
"3463",0,1
"3464",0,1
"3465",0,1
"3466",0,1
"3467",0,1
"3468",0,1
"3469",5.32140402601669,1
"3470",0,1
"3471",2.88770267648253,1
"3472",0,1
"3473",0,1
"3474",0,1
"3475",0,1
"3476",4.8069152381395,1
"3477",0,1
"3478",0,1
"3479",0,1
"3480",0,1
"3481",0,1
"3482",0,1
"3483",0,1
"3484",0,1
"3485",0,1
"3486",0,1
"3487",0,1
"3488",0,1
"3489",0,1
"3490",0,1
"3491",0,1
"3492",4.95172609327209,1
"3493",0,1
"3494",0,1
"3495",2.35892441140967,1
"3496",0,1
"3497",0,1
"3498",0,1
"3499",3.36334586898306,1
"3500",0,1
"3501",5.49943396397316,1
"3502",0,1
"3503",0,1
"3504",4.74597929312602,1
"3505",5.25331855598132,1
"3506",0,1
"3507",0,1
"3508",0,1
"3509",0,1
"3510",0,1
"3511",0,1
"3512",3.31621150381107,1
"3513",2.67119595782694,1
"3514",0,1
"3515",0,1
"3516",0,1
"3517",0,1
"3518",3.26096636971644,1
"3519",5.22133223792091,1
"3520",0,1
"3521",0,1
"3522",0,1
"3523",0,1
"3524",0,1
"3525",0,1
"3526",0,1
"3527",4.98272047306398,1
"3528",0,1
"3529",0,1
"3530",0,1
"3531",3.07603039050966,1
"3532",0,1
"3533",0,1
"3534",0,1
"3535",0,1
"3536",5.18092063204686,1
"3537",0,1
"3538",0,1
"3539",4.58894374211472,1
"3540",0,1
"3541",0,1
"3542",0,1
"3543",0,1
"3544",0,1
"3545",0,1
"3546",5.10364255798979,1
"3547",4.91515621416069,1
"3548",4.86743634811479,1
"3549",0,1
"3550",4.9403588130347,1
"3551",3.09914728567485,1
"3552",0,1
"3553",0,1
"3554",5.3529527961937,1
"3555",0,1
"3556",0,1
"3557",2.82642596643853,1
"3558",4.70939304611536,1
"3559",0,1
"3560",0,1
"3561",0,1
"3562",5.69690389375783,1
"3563",2.6030925261457,1
"3564",2.66909150339827,1
"3565",0,1
"3566",0,1
"3567",5.46130485971725,1
"3568",4.69484353033376,1
"3569",0,1
"3570",0,1
"3571",2.86277021112996,1
"3572",0,1
"3573",0,1
"3574",0,1
"3575",0,1
"3576",0,1
"3577",0,1
"3578",0,1
"3579",0,1
"3580",0,1
"3581",3.42140804639091,1
"3582",0,1
"3583",0,1
"3584",0,1
"3585",4.68003969880208,1
"3586",0,1
"3587",0,1
"3588",4.84019947764384,1
"3589",0,1
"3590",4.85339442993879,1
"3591",0,1
"3592",0,1
"3593",5.06347919069294,1
"3594",0,1
"3595",0,1
"3596",0,1
"3597",0,1
"3598",4.62231945823271,1
"3599",2.89853177742528,1
"3600",4.50362379479857,1
"3601",5.2001085624412,1
"3602",0,1
"3603",0,1
"3604",0,1
"3605",0,1
"3606",0,1
"3607",5.49590080703405,1
"3608",0,1
"3609",5.3046992355051,1
"3610",0,1
"3611",5.63458846329909,1
"3612",0,1
"3613",2.79449140359347,1
"3614",0,1
"3615",0,1
"3616",0,1
"3617",0,1
"3618",0,1
"3619",0,1
"3620",4.932409525765,1
"3621",0,1
"3622",0,1
"3623",5.2215789948363,1
"3624",5.42660590881738,1
"3625",3.0763930935172,1
"3626",0,1
"3627",0,1
"3628",0,1
"3629",5.25929829300403,1
"3630",0,1
"3631",5.15087533343846,1
"3632",0,1
"3633",0,1
"3634",5.14288013449985,1
"3635",0,1
"3636",5.50457237212051,1
"3637",5.08037786909855,1
"3638",4.44976542526013,1
"3639",0,1
"3640",0,1
"3641",0,1
"3642",0,1
"3643",0,1
"3644",0,1
"3645",0,1
"3646",0,1
"3647",0,1
"3648",0,1
"3649",0,1
"3650",0,1
"3651",0,1
"3652",2.93491709372554,1
"3653",0,1
"3654",2.74308342840348,1
"3655",5.03171995750111,1
"3656",4.97564189262342,1
"3657",4.73719750131615,1
"3658",0,1
"3659",4.61524169365276,1
"3660",4.77391915448362,1
"3661",0,1
"3662",0,1
"3663",5.63802253165388,1
"3664",3.00114849076421,1
"3665",0,1
"3666",0,1
"3667",0,1
"3668",0,1
"3669",0,1
"3670",0,1
"3671",0,1
"3672",0,1
"3673",0,1
"3674",0,1
"3675",0,1
"3676",0,1
"3677",4.85764065985241,1
"3678",3.2265210858205,1
"3679",0,1
"3680",0,1
"3681",0,1
"3682",0,1
"3683",2.43736553115158,1
"3684",0,1
"3685",3.08372660808314,1
"3686",0,1
"3687",0,1
"3688",0,1
"3689",0,1
"3690",0,1
"3691",4.60230222011319,1
"3692",0,1
"3693",3.13762758220108,1
"3694",4.76450698064176,1
"3695",5.21930784371749,1
"3696",0,1
"3697",3.14939118101566,1
"3698",0,1
"3699",2.99703521311528,1
"3700",3.25001170074087,1
"3701",4.57592330307467,1
"3702",0,1
"3703",0,1
"3704",0,1
"3705",2.71075124356754,1
"3706",0,1
"3707",0,1
"3708",0,1
"3709",4.79624757933816,1
"3710",0,1
"3711",0,1
"3712",0,1
"3713",0,1
"3714",0,1
"3715",5.22638842935299,1
"3716",4.58596052378152,1
"3717",4.85485057937946,1
"3718",0,1
"3719",4.76868065059409,1
"3720",0,1
"3721",0,1
"3722",0,1
"3723",0,1
"3724",5.17517922189062,1
"3725",0,1
"3726",0,1
"3727",0,1
"3728",4.82112363328221,1
"3729",0,1
"3730",0,1
"3731",2.84624798962606,1
"3732",5.37605264126844,1
"3733",4.98590767968579,1
"3734",0,1
"3735",0,1
"3736",0,1
"3737",0,1
"3738",0,1
"3739",0,1
"3740",3.24526154218793,1
"3741",0,1
"3742",0,1
"3743",2.8817487119541,1
"3744",0,1
"3745",0,1
"3746",0,1
"3747",2.76490605705227,1
"3748",0,1
"3749",2.52499547379266,1
"3750",0,1
"3751",0,1
"3752",0,1
"3753",0,1
"3754",0,1
"3755",3.00570174368772,1
"3756",0,1
"3757",5.14338482391513,1
"3758",0,1
"3759",3.13829214001128,1
"3760",4.81387771505941,1
"3761",4.83505775181481,1
"3762",3.35725192140032,1
"3763",0,1
"3764",5.37229856040872,1
"3765",0,1
"3766",0,1
"3767",3.52163782102914,1
"3768",3.67619303907309,1
"3769",0,1
"3770",4.60803625220192,1
"3771",0,1
"3772",0,1
"3773",3.31370724573647,1
"3774",0,1
"3775",4.84296004286841,1
"3776",0,1
"3777",0,1
"3778",0,1
"3779",3.6058585694339,1
"3780",4.84766288808853,1
"3781",0,1
"3782",0,1
"3783",0,1
"3784",2.931668468226,1
"3785",0,1
"3786",0,1
"3787",3.56263896798989,1
"3788",0,1
"3789",5.15682860141274,1
"3790",3.23327487227482,1
"3791",4.62067189681156,1
"3792",0,1
"3793",2.87521310057025,1
"3794",0,1
"3795",2.88763143538652,1
"3796",0,1
"3797",5.48578951998909,1
"3798",0,1
"3799",4.62984478094426,1
"3800",0,1
"3801",0,1
"3802",0,1
"3803",4.76592643450046,1
"3804",3.25341507878145,1
"3805",0,1
"3806",2.57771158785154,1
"3807",0,1
"3808",5.50400680750625,1
"3809",0,1
"3810",0,1
"3811",0,1
"3812",0,1
"3813",0,1
"3814",0,1
"3815",0,1
"3816",0,1
"3817",3.60321164115574,1
"3818",0,1
"3819",0,1
"3820",0,1
"3821",0,1
"3822",0,1
"3823",0,1
"3824",4.90418639298792,1
"3825",5.12603343522528,1
"3826",0,1
"3827",0,1
"3828",0,1
"3829",4.97762019093002,1
"3830",0,1
"3831",0,1
"3832",0,1
"3833",0,1
"3834",5.27007286684918,1
"3835",2.9524471171467,1
"3836",0,1
"3837",3.44114025216564,1
"3838",0,1
"3839",0,1
"3840",0,1
"3841",0,1
"3842",0,1
"3843",0,1
"3844",0,1
"3845",0,1
"3846",5.36768051994507,1
"3847",0,1
"3848",0,1
"3849",5.02091719470182,1
"3850",5.0330531311956,1
"3851",0,1
"3852",0,1
"3853",0,1
"3854",2.98707375434926,1
"3855",2.74539575826293,1
"3856",0,1
"3857",0,1
"3858",0,1
"3859",0,1
"3860",0,1
"3861",2.92611078268879,1
"3862",0,1
"3863",0,1
"3864",0,1
"3865",0,1
"3866",0,1
"3867",0,1
"3868",0,1
"3869",0,1
"3870",0,1
"3871",0,1
"3872",0,1
"3873",0,1
"3874",5.25897781329117,1
"3875",0,1
"3876",0,1
"3877",0,1
"3878",0,1
"3879",2.69274218339025,1
"3880",3.27667685040995,1
"3881",0,1
"3882",5.18521919084996,1
"3883",0,1
"3884",0,1
"3885",4.81464101026821,1
"3886",2.73451191178083,1
"3887",0,1
"3888",0,1
"3889",0,1
"3890",4.78226589126636,1
"3891",0,1
"3892",4.66116747223924,1
"3893",0,1
"3894",0,1
"3895",0,1
"3896",0,1
"3897",5.25707745187777,1
"3898",0,1
"3899",0,1
"3900",0,1
"3901",0,1
"3902",5.1184394664485,1
"3903",0,1
"3904",0,1
"3905",0,1
"3906",0,1
"3907",0,1
"3908",0,1
"3909",0,1
"3910",4.74280567699759,1
"3911",0,1
"3912",5.23711297245183,1
"3913",0,1
"3914",0,1
"3915",5.19241412334555,1
"3916",3.00542793623846,1
"3917",0,1
"3918",0,1
"3919",4.5758021492452,1
"3920",0,1
"3921",0,1
"3922",3.21205937361902,1
"3923",0,1
"3924",0,1
"3925",0,1
"3926",3.05557495532867,1
"3927",0,1
"3928",0,1
"3929",3.05998189514018,1
"3930",0,1
"3931",0,1
"3932",2.86517372699959,1
"3933",4.94957171389383,1
"3934",0,1
"3935",0,1
"3936",2.57253540702741,1
"3937",0,1
"3938",0,1
"3939",0,1
"3940",0,1
"3941",0,1
"3942",0,1
"3943",0,1
"3944",0,1
"3945",0,1
"3946",0,1
"3947",0,1
"3948",0,1
"3949",4.53726204013217,1
"3950",0,1
"3951",0,1
"3952",0,1
"3953",0,1
"3954",0,1
"3955",2.89964869833215,1
"3956",4.61165625321262,1
"3957",0,1
"3958",0,1
"3959",0,1
"3960",0,1
"3961",0,1
"3962",0,1
"3963",0,1
"3964",0,1
"3965",0,1
"3966",0,1
"3967",0,1
"3968",2.79358187288408,1
"3969",0,1
"3970",0,1
"3971",0,1
"3972",0,1
"3973",5.56945275665963,1
"3974",4.61721844621136,1
"3975",0,1
"3976",0,1
"3977",0,1
"3978",0,1
"3979",3.12830697868754,1
"3980",3.35407729082071,1
"3981",0,1
"3982",5.07138763463515,1
"3983",0,1
"3984",0,1
"3985",5.22286627896984,1
"3986",0,1
"3987",0,1
"3988",0,1
"3989",4.68023221798332,1
"3990",2.91084632484758,1
"3991",0,1
"3992",0,1
"3993",3.3176951140233,1
"3994",2.39574233168349,1
"3995",0,1
"3996",4.67888435494422,1
"3997",0,1
"3998",2.74868165262918,1
"3999",0,1
"4000",4.6751120940605,1
"4001",0,1
"4002",4.86884247456473,1
"4003",0,1
"4004",0,1
"4005",0,1
"4006",0,1
"4007",0,1
"4008",0,1
"4009",2.97825478668171,1
"4010",0,1
"4011",0,1
"4012",0,1
"4013",0,1
"4014",0,1
"4015",0,1
"4016",0,1
"4017",0,1
"4018",0,1
"4019",0,1
"4020",3.19495898077678,1
"4021",0,1
"4022",0,1
"4023",0,1
"4024",5.03442905022077,1
"4025",5.16332185000963,1
"4026",4.88406236978579,1
"4027",0,1
"4028",0,1
"4029",0,1
"4030",0,1
"4031",0,1
"4032",0,1
"4033",0,1
"4034",0,1
"4035",2.69552588084204,1
"4036",5.73622569501955,1
"4037",4.7490765398345,1
"4038",0,1
"4039",0,1
"4040",0,1
"4041",5.15008961970952,1
"4042",0,1
"4043",0,1
"4044",5.19766687129884,1
"4045",0,1
"4046",2.84882471391663,1
"4047",5.07964999354695,1
"4048",0,1
"4049",2.6114434283734,1
"4050",0,1
"4051",5.04478314200491,1
"4052",0,1
"4053",5.19220194931722,1
"4054",5.25793396558146,1
"4055",0,1
"4056",5.21412725267816,1
"4057",0,1
"4058",0,1
"4059",0,1
"4060",0,1
"4061",0,1
"4062",0,1
"4063",0,1
"4064",0,1
"4065",0,1
"4066",5.71026948355251,1
"4067",0,1
"4068",4.84158725206768,1
"4069",5.17899478579141,1
"4070",0,1
"4071",0,1
"4072",2.86998025105966,1
"4073",4.75518473913441,1
"4074",3.09999952644388,1
"4075",3.07205790735521,1
"4076",0,1
"4077",4.74406202120567,1
"4078",4.81542608461046,1
"4079",0,1
"4080",0,1
"4081",0,1
"4082",0,1
"4083",4.98191713835954,1
"4084",0,1
"4085",0,1
"4086",0,1
"4087",4.51417710441521,1
"4088",0,1
"4089",0,1
"4090",5.32746232536649,1
"4091",0,1
"4092",0,1
"4093",5.25896290739133,1
"4094",5.34959423055466,1
"4095",5.25190526611314,1
"4096",0,1
"4097",0,1
"4098",0,1
"4099",5.01823400238377,1
"4100",0,1
"4101",0,1
"4102",4.97204995412655,1
"4103",0,1
"4104",0,1
"4105",4.32884134129078,1
"4106",0,1
"4107",0,1
"4108",0,1
"4109",0,1
"4110",0,1
"4111",5.15313554694277,1
"4112",0,1
"4113",3.49145972129407,1
"4114",0,1
"4115",0,1
"4116",0,1
"4117",0,1
"4118",0,1
"4119",5.11610633794391,1
"4120",0,1
"4121",0,1
"4122",5.22738263981972,1
"4123",0,1
"4124",0,1
"4125",5.04331655699835,1
"4126",0,1
"4127",0,1
"4128",0,1
"4129",0,1
"4130",0,1
"4131",4.52177505383019,1
"4132",0,1
"4133",0,1
"4134",0,1
"4135",0,1
"4136",0,1
"4137",5.04579354133881,1
"4138",0,1
"4139",0,1
"4140",0,1
"4141",0,1
"4142",0,1
"4143",0,1
"4144",3.31767860178767,1
"4145",0,1
"4146",0,1
"4147",4.6665508943411,1
"4148",5.40795404357291,1
"4149",0,1
"4150",0,1
"4151",0,1
"4152",0,1
"4153",0,1
"4154",0,1
"4155",0,1
"4156",0,1
"4157",0,1
"4158",0,1
"4159",2.95101758431434,1
"4160",4.9866772543099,1
"4161",0,1
"4162",0,1
"4163",4.35436919130585,1
"4164",4.76473555910276,1
"4165",0,1
"4166",0,1
"4167",4.92185429763431,1
"4168",0,1
"4169",0,1
"4170",0,1
"4171",0,1
"4172",0,1
"4173",0,1
"4174",0,1
"4175",0,1
"4176",0,1
"4177",0,1
"4178",5.06208230806486,1
"4179",3.29103929145859,1
"4180",0,1
"4181",4.76991547929287,1
"4182",0,1
"4183",0,1
"4184",4.97368971772885,1
"4185",5.24551296754451,1
"4186",0,1
"4187",0,1
"4188",0,1
"4189",0,1
"4190",0,1
"4191",0,1
"4192",0,1
"4193",4.76061078050537,1
"4194",5.04151654386358,1
"4195",4.96892476957143,1
"4196",0,1
"4197",0,1
"4198",4.47826610614102,1
"4199",0,1
"4200",2.98754601069384,1
"4201",0,1
"4202",0,1
"4203",0,1
"4204",4.76426827741301,1
"4205",0,1
"4206",0,1
"4207",0,1
"4208",0,1
"4209",0,1
"4210",0,1
"4211",0,1
"4212",0,1
"4213",0,1
"4214",0,1
"4215",5.42070239761397,1
"4216",0,1
"4217",5.01517596422779,1
"4218",4.6940068443894,1
"4219",0,1
"4220",0,1
"4221",3.40065847247946,1
"4222",4.85859544233932,1
"4223",0,1
"4224",0,1
"4225",0,1
"4226",4.80082417981567,1
"4227",0,1
"4228",0,1
"4229",0,1
"4230",5.29524432016383,1
"4231",4.7917701459936,1
"4232",0,1
"4233",0,1
"4234",5.0890876130168,1
"4235",0,1
"4236",5.16679664628151,1
"4237",0,1
"4238",0,1
"4239",0,1
"4240",4.44951019154797,1
"4241",0,1
"4242",4.52578230559643,1
"4243",0,1
"4244",0,1
"4245",0,1
"4246",5.03691049718578,1
"4247",0,1
"4248",0,1
"4249",0,1
"4250",4.89878847577923,1
"4251",5.02921208049775,1
"4252",0,1
"4253",0,1
"4254",0,1
"4255",0,1
"4256",0,1
"4257",0,1
"4258",5.1986736313288,1
"4259",2.91331665096369,1
"4260",0,1
"4261",0,1
"4262",0,1
"4263",0,1
"4264",0,1
"4265",2.88480654460897,1
"4266",4.73376282467054,1
"4267",4.90982963453315,1
"4268",0,1
"4269",0,1
"4270",4.70114448199629,1
"4271",0,1
"4272",3.20482357010201,1
"4273",0,1
"4274",0,1
"4275",0,1
"4276",4.46810940408088,1
"4277",0,1
"4278",0,1
"4279",0,1
"4280",0,1
"4281",0,1
"4282",0,1
"4283",0,1
"4284",4.98135917905709,1
"4285",0,1
"4286",5.42766694035933,1
"4287",3.21583756244179,1
"4288",0,1
"4289",0,1
"4290",0,1
"4291",0,1
"4292",0,1
"4293",0,1
"4294",0,1
"4295",0,1
"4296",0,1
"4297",0,1
"4298",0,1
"4299",0,1
"4300",0,1
"4301",5.34185406204198,1
"4302",2.82040048176473,1
"4303",0,1
"4304",0,1
"4305",4.65768139656188,1
"4306",2.66887778006365,1
"4307",4.73970613779426,1
"4308",0,1
"4309",0,1
"4310",0,1
"4311",5.30125583937965,1
"4312",0,1
"4313",4.47241174444125,1
"4314",4.68795206277487,1
"4315",0,1
"4316",0,1
"4317",0,1
"4318",3.13697287209293,1
"4319",0,1
"4320",0,1
"4321",0,1
"4322",0,1
"4323",4.97529163217296,1
"4324",5.52552750890164,1
"4325",0,1
"4326",4.5548077161264,1
"4327",0,1
"4328",0,1
"4329",0,1
"4330",0,1
"4331",0,1
"4332",0,1
"4333",0,1
"4334",3.26161191526331,1
"4335",0,1
"4336",0,1
"4337",0,1
"4338",0,1
"4339",5.11274480578838,1
"4340",0,1
"4341",0,1
"4342",4.97712810199677,1
"4343",0,1
"4344",0,1
"4345",4.82773401930386,1
"4346",0,1
"4347",0,1
"4348",0,1
"4349",0,1
"4350",5.1536476687113,1
"4351",0,1
"4352",0,1
"4353",2.84947411951782,1
"4354",0,1
"4355",0,1
"4356",0,1
"4357",0,1
"4358",0,1
"4359",5.24978209487153,1
"4360",4.85396063131471,1
"4361",3.0832238135884,1
"4362",0,1
"4363",0,1
"4364",2.89748640644468,1
"4365",0,1
"4366",0,1
"4367",2.88985720156656,1
"4368",5.5654106613123,1
"4369",0,1
"4370",0,1
"4371",4.78324327270081,1
"4372",0,1
"4373",0,1
"4374",4.83070387116252,1
"4375",0,1
